periode_data,periode_pemantauan,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,NITRAT,10.0,0.53
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,NITRIT,0.06,0.02
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.02
202402,PERIODE 1,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477048,106.8211559,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,CD,0.01,0.004
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,ZN,0.05,0.009
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,CU,0.02,0.009
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,PB,0.03,0.01
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,CR6,0.05,0.008
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,MBAS,0.2,0.11
202402,PERIODE 1,SKR 1,SEKERTARIS,JL RAYA POS PENGUMBEN,-6.216278,106.773667,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,BIOLOGI,TOTAL COLIFORM,5000.0,2800000.0
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,BIOLOGI,FECAL COLIFORM,1000.0,1400000.0
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,FISIKA,WARNA,50.0,23.0
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,SULFAT,300.0,7.2
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,KLORIDA,300.0,30.67
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,AMONIAK,0.2,4.3
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,TOTAL N,15.0,12.85
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,NI,0.05,0.02
202410,PERIODE 4,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,SIANIDA,0.02,0.011
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,FISIKA,TDS,1000.0,139.3
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,FISIKA,TSS,50.0,7.0
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,PH,6.9,6.305
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,BOD,3.0,5.23
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,COD,25.0,32.0
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,DO,4.0,6.15
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,NITRAT,10.0,2.0
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,NITRIT,0.06,0.15
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,TOTAL P,0.2,0.66
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,F,1.5,0.11
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,H2S,0.002,0.015
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.02
202402,PERIODE 1,SKR 2,SEKERTARIS,JL ARJUNA UTARA,-6.185175,106.7825694,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,CD,0.01,0.004
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,ZN,0.05,0.009
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,CU,0.02,0.009
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,PB,0.03,0.01
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,CR6,0.05,0.009
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,MBAS,0.2,0.11
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,ZN,0.05,0.01
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,CU,0.02,0.009
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,PB,0.03,0.01
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,CR6,0.05,0.02
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,MBAS,0.2,0.13
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,FENOL,0.005,0.008
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,BIOLOGI,TOTAL COLIFORM,5000.0,280000.0
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,BIOLOGI,FECAL COLIFORM,1000.0,220000.0
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,FISIKA,WARNA,50.0,12.0
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,SULFAT,300.0,13.6
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,KLORIDA,300.0,28.55
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,AMONIAK,0.2,4.05
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,TOTAL N,15.0,9.69
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,NI,0.05,0.02
202410,PERIODE 4,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,SIANIDA,0.02,0.001
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,FISIKA,TDS,1000.0,212.0
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,FISIKA,TSS,50.0,54.0
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,PH,6.9,7.16
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,BOD,3.0,19.62
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,COD,25.0,99.0
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,DO,4.0,2.85
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,NITRAT,10.0,1.1
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,NITRIT,0.06,0.03
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,TOTAL P,0.2,2.33
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,F,1.5,0.11
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,H2S,0.002,0.048
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.01
202402,PERIODE 1,SKR 3,SEKERTARIS,JL DAAN MOGOT II SAMPING MALL CIPUTRA,-6.167333,106.785444,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,CD,0.01,0.004
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,ZN,0.05,0.03
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,CU,0.02,0.009
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,PB,0.03,0.009
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,CR6,0.05,0.053
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280139,106.844755,KIMIA,MBAS,0.2,0.12
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,BIOLOGI,TOTAL COLIFORM,5000.0,1700000.0
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,BIOLOGI,FECAL COLIFORM,1000.0,1100000.0
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,FISIKA,WARNA,50.0,37.0
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,KIMIA,SULFAT,300.0,13.8
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,KIMIA,KLORIDA,300.0,50.41
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,KIMIA,AMONIAK,0.2,26.15
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,KIMIA,TOTAL N,15.0,22.15
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,KIMIA,NI,0.05,0.02
202410,PERIODE 4,KLT 7,KALIBARU TIMUR,GALUR,-6.174389,106.852036,KIMIA,SIANIDA,0.02,0.018
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,FISIKA,TDS,1000.0,506.1
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,FISIKA,TSS,50.0,59.0
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,PH,6.9,6.25
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,BOD,3.0,15.06
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,COD,25.0,95.0
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,DO,4.0,2.66
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,NITRAT,10.0,0.9
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,NITRIT,0.06,0.03
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,TOTAL P,0.2,2.36
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,F,1.5,0.11
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,H2S,0.002,0.101
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.0
202402,PERIODE 1,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,CD,0.01,0.004
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,ZN,0.05,0.009
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,CU,0.02,0.009
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,PB,0.03,0.009
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,CR6,0.05,0.077
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,MINYAK DAN LEMAK,1.0,0.91
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,MBAS,0.2,0.39
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,FENOL,0.005,0.015
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,BIOLOGI,TOTAL COLIFORM,5000.0,2400000.0
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,BIOLOGI,FECAL COLIFORM,1000.0,1700000.0
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,FISIKA,WARNA,50.0,49.0
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,SULFAT,300.0,67.6
202410,PERIODE 4,KLT 8,KALIBARU TIMUR,JL UTAN PANJANG BARAT PERTIGAAN KE JL KALIBARU TIMUR,-6.16474,106.852202,KIMIA,KLORIDA,300.0,124.73
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,TOTAL P,0.2,1.46
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,F,1.5,0.11
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,H2S,0.002,0.057
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.0
202402,PERIODE 1,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,CD,0.01,0.004
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,ZN,0.05,0.009
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,CU,0.02,0.009
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,PB,0.03,0.009
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,CR6,0.05,0.052
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,MBAS,0.2,0.18
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,FENOL,0.005,0.001
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,BIOLOGI,TOTAL COLIFORM,5000.0,5000000.0
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,BIOLOGI,FECAL COLIFORM,1000.0,2200000.0
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,FISIKA,WARNA,50.0,26.0
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,SULFAT,300.0,9.52
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,KLORIDA,300.0,36.02
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,AMONIAK,0.2,6.4
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,TOTAL N,15.0,13.24
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,NI,0.05,0.02
202410,PERIODE 4,MPG 5,MAMPANG,SMAN 60,-6.258022,106.824789,KIMIA,SIANIDA,0.02,0.018
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,FISIKA,TDS,1000.0,251.3
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,FISIKA,TSS,50.0,52.0
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,PH,6.9,7.065
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,BOD,3.0,34.18
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,COD,25.0,186.0
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,DO,4.0,1.15
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,NITRAT,10.0,0.53
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,NITRIT,0.06,0.04
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,TOTAL P,0.2,1.65
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,F,1.5,0.11
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,H2S,0.002,0.096
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.0
202402,PERIODE 1,SPK 2,SEPAK,JL MERUYA ILIR KEBON JERUK,-6.196917,106.746111,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,CD,0.01,0.004
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,ZN,0.05,0.06
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,CU,0.02,0.009
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,PB,0.03,0.009
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,CR6,0.05,0.109
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477,106.821156,KIMIA,MBAS,0.2,0.17
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,FENOL,0.005,0.002
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,BIOLOGI,TOTAL COLIFORM,5000.0,90000.0
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,BIOLOGI,FECAL COLIFORM,1000.0,50000.0
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,FISIKA,WARNA,50.0,19.0
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,SULFAT,300.0,6.58
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,KLORIDA,300.0,24.46
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,AMONIAK,0.2,1.45
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,TOTAL N,15.0,6.83
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,NI,0.05,0.02
202410,PERIODE 4,STR 1,SUNTER,JL PONDOK RANGON,-6.345091,106.917216,KIMIA,SIANIDA,0.02,0.002
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,FISIKA,TDS,1000.0,169.3
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,FISIKA,TSS,50.0,19.0
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,PH,6.9,6.665
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,BOD,3.0,12.72
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,COD,25.0,56.0
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,DO,4.0,5.55
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,NITRAT,10.0,2.0
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,NITRIT,0.06,0.01
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,TOTAL P,0.2,1.15
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,F,1.5,0.11
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,H2S,0.002,0.031
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,KLORIN BEBAS,0.03,0.035
202402,PERIODE 1,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,CD,0.01,0.004
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,ZN,0.05,0.009
202410,PERIODE 4,STR 2,SUNTER,JL RAYA HANKAM LUBANG BUAYA,-6.284368,106.908756,KIMIA,CU,0.02,0.009
